Httpd-Thread, Wrk-Thread, Wrk-Connection, Latency-Min, Latency-Max, Latency-Mean, Latency-StDev, Latency-50P, Latency-90P, Latency-99P, Latency-99.999P, Requests-Min, Requests-Max, Requests-Mean, Requests-StDev, Requests-50P, Requests-90P, Requests-99P, Requests-99.999P, Total-Duration, Total-Requests, Total-Bytes, Avg-Requests, Error-Connect, Error-Read, Error-Write, Error-Status>399, Error-Timeout
1, 4, 40, 62.000000, 4244.000000, 1243.286252, 585.789589, 1161.000000, 2063.000000, 2835.000000, 3777.000000, 9900.000000, 17333.000000, 13451.783235, 1056.468188, 13407.000000, 14807.000000, 15895.000000, 17343.000000, 59998734.000000, 3058729.000000, 2211461067.000000, 50979.892342, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 30416.000000, 1256.250517, 607.026053, 1180.000000, 2083.000000, 2849.000000, 24447.000000, 9800.000000, 17111.000000, 13183.974682, 1027.840878, 13207.000000, 14503.000000, 15671.000000, 17119.000000, 59998768.000000, 2998778.000000, 2168116494.000000, 49980.659603, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 73024.000000, 1272.639465, 1075.305666, 1182.000000, 2081.000000, 2845.000000, 71807.000000, 8900.000000, 19222.000000, 12919.459231, 1012.433427, 12895.000000, 14223.000000, 15335.000000, 19231.000000, 59999352.000000, 2938791.000000, 2124745893.000000, 48980.378988, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 38688.000000, 1268.754958, 658.287991, 1197.000000, 2093.000000, 2833.000000, 36799.000000, 9000.000000, 18111.000000, 12661.026022, 990.030194, 12607.000000, 14007.000000, 15007.000000, 18111.000000, 59998721.000000, 2878791.000000, 2081365893.000000, 47980.872792, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 55.000000, 57632.000000, 1270.191129, 695.043289, 1202.000000, 2091.000000, 2823.000000, 52031.000000, 9000.000000, 19333.000000, 12393.661322, 978.672583, 12407.000000, 13671.000000, 14671.000000, 19343.000000, 59998992.000000, 2818802.000000, 2037993846.000000, 46980.822611, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 55.000000, 3838.000000, 1265.349961, 598.051128, 1207.000000, 2091.000000, 2801.000000, 3673.000000, 9000.000000, 15888.000000, 12132.153220, 947.205047, 12103.000000, 13335.000000, 14335.000000, 15895.000000, 59999636.000000, 2758835.000000, 1994637705.000000, 45980.862284, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 3774.000000, 1254.380595, 594.072542, 1202.000000, 2073.000000, 2765.000000, 3649.000000, 9000.000000, 15222.000000, 11861.573217, 896.954771, 11807.000000, 13007.000000, 14007.000000, 15223.000000, 59999327.000000, 2698899.000000, 1951303977.000000, 44982.154550, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 4352.000000, 1244.715379, 582.888929, 1187.000000, 2040.000000, 2739.000000, 3673.000000, 8700.000000, 14777.000000, 11605.590834, 870.803698, 11607.000000, 12783.000000, 13671.000000, 14783.000000, 59999046.000000, 2616713.000000, 1891883499.000000, 43612.576773, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 53.000000, 3714.000000, 1261.245341, 594.803691, 1213.000000, 2083.000000, 2747.000000, 3613.000000, 8500.000000, 14222.000000, 11336.658625, 819.943351, 11303.000000, 12407.000000, 13335.000000, 14223.000000, 59999695.000000, 2578936.000000, 1864570728.000000, 42982.485161, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 20144.000000, 1239.147671, 587.527558, 1192.000000, 2041.000000, 2707.000000, 14999.000000, 8300.000000, 14111.000000, 11067.651300, 790.442437, 11007.000000, 12111.000000, 13007.000000, 14111.000000, 59999605.000000, 2508024.000000, 1813301352.000000, 41800.675188, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 57.000000, 3732.000000, 1235.589678, 589.376797, 1194.000000, 2049.000000, 2699.000000, 3543.000000, 8100.000000, 13777.000000, 10799.508851, 744.486321, 10783.000000, 11783.000000, 12559.000000, 13783.000000, 59999301.000000, 2458968.000000, 1777833864.000000, 40983.277455, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 57.000000, 63840.000000, 1181.133161, 729.010954, 1129.000000, 1990.000000, 2635.000000, 58783.000000, 8200.000000, 15777.000000, 10532.659089, 709.092692, 10503.000000, 11447.000000, 12223.000000, 15783.000000, 59999442.000000, 2399021.000000, 1734492183.000000, 39984.055185, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 3624.000000, 1214.290087, 576.701740, 1170.000000, 1997.000000, 2685.000000, 3521.000000, 7900.000000, 12888.000000, 10275.107937, 687.750445, 10223.000000, 11111.000000, 12007.000000, 12895.000000, 59999723.000000, 2328907.000000, 1683799761.000000, 38815.295864, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 3724.000000, 1224.288215, 583.629807, 1178.000000, 2016.000000, 2697.000000, 3521.000000, 7800.000000, 12777.000000, 10014.221316, 663.819596, 10007.000000, 10895.000000, 11671.000000, 12783.000000, 59999367.000000, 2279048.000000, 1647751704.000000, 37984.534070, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 10816.000000, 1213.335549, 564.847209, 1164.000000, 1969.000000, 2681.000000, 5491.000000, 7400.000000, 12111.000000, 9758.101006, 643.077325, 9783.000000, 10559.000000, 11335.000000, 12111.000000, 59999540.000000, 2210038.000000, 1597857474.000000, 36834.249063, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 56.000000, 69952.000000, 1220.115340, 672.489054, 1165.000000, 1966.000000, 2695.000000, 61887.000000, 7300.000000, 14555.000000, 9491.791782, 615.191383, 9503.000000, 10223.000000, 11007.000000, 14559.000000, 59999533.000000, 2159126.000000, 1561048098.000000, 35985.713422, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 49376.000000, 1225.923518, 664.817929, 1166.000000, 1981.000000, 2731.000000, 46111.000000, 6900.000000, 16000.000000, 9228.834892, 601.745861, 9207.000000, 10007.000000, 10671.000000, 16007.000000, 59999467.000000, 2099134.000000, 1517673882.000000, 34985.877458, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 57.000000, 3516.000000, 1207.765240, 559.831953, 1153.000000, 1949.000000, 2705.000000, 3355.000000, 7000.000000, 11222.000000, 8963.415473, 567.022588, 8903.000000, 9671.000000, 10335.000000, 11223.000000, 59999311.000000, 2039152.000000, 1474306896.000000, 33986.256942, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 56.000000, 18960.000000, 1176.599040, 556.446128, 1124.000000, 1903.000000, 2663.000000, 14199.000000, 6600.000000, 10777.000000, 8692.506458, 549.594679, 8671.000000, 9447.000000, 10007.000000, 10783.000000, 59999544.000000, 1979189.000000, 1430953647.000000, 32986.734033, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 56.000000, 88384.000000, 1139.021814, 903.148319, 1090.000000, 1825.000000, 2551.000000, 84351.000000, 6200.000000, 15800.000000, 8420.804526, 529.665251, 8407.000000, 9111.000000, 9671.000000, 15807.000000, 59999725.000000, 1919228.000000, 1387601844.000000, 31987.279942, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 57.000000, 3688.000000, 1097.050777, 519.378962, 1063.000000, 1784.000000, 2445.000000, 3191.000000, 6500.000000, 10111.000000, 8155.198612, 496.813874, 8111.000000, 8783.000000, 9335.000000, 10111.000000, 59999228.000000, 1859228.000000, 1344221844.000000, 30987.532040, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 57.000000, 3244.000000, 1074.918858, 502.910878, 1048.000000, 1749.000000, 2339.000000, 3131.000000, 6300.000000, 9888.000000, 7884.222848, 469.978874, 7891.000000, 8559.000000, 9007.000000, 9895.000000, 59999493.000000, 1799277.000000, 1300877271.000000, 29988.203400, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 55.000000, 38880.000000, 1059.557482, 512.370906, 1028.000000, 1727.000000, 2261.000000, 30431.000000, 6000.000000, 10700.000000, 7630.031486, 452.344310, 7603.000000, 8223.000000, 8783.000000, 10703.000000, 59999165.000000, 1739284.000000, 1257502332.000000, 28988.470090, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 59.000000, 27040.000000, 954.901401, 471.327229, 886.000000, 1612.000000, 2045.000000, 22783.000000, 5600.000000, 10600.000000, 7382.144172, 428.885351, 7335.000000, 7891.000000, 8447.000000, 10607.000000, 59999657.000000, 1672067.000000, 1208904441.000000, 27867.942645, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 56.000000, 3630.000000, 994.152950, 457.097254, 968.000000, 1622.000000, 2029.000000, 2751.000000, 5900.000000, 8555.000000, 7115.784099, 394.847174, 7103.000000, 7555.000000, 8111.000000, 8559.000000, 59999145.000000, 1619352.000000, 1170791496.000000, 26989.584602, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 31712.000000, 963.735381, 450.382777, 943.000000, 1550.000000, 1914.000000, 26127.000000, 5200.000000, 9444.000000, 6887.853120, 385.068547, 6891.000000, 7335.000000, 7779.000000, 9447.000000, 59999675.000000, 1553011.000000, 1122826953.000000, 25883.656870, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 57.000000, 2872.000000, 952.141778, 420.271501, 936.000000, 1529.000000, 1861.000000, 2497.000000, 5100.000000, 8000.000000, 6631.705998, 362.686799, 6667.000000, 7003.000000, 7667.000000, 8003.000000, 59999212.000000, 1492897.000000, 1079364531.000000, 24881.943450, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 2416.000000, 912.048519, 389.536083, 899.000000, 1447.000000, 1721.000000, 2291.000000, 5000.000000, 7777.000000, 6347.816390, 384.812443, 6335.000000, 6779.000000, 7335.000000, 7779.000000, 60000099.000000, 1433568.000000, 1036469664.000000, 23892.760577, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 2464.000000, 906.777247, 404.881933, 891.000000, 1460.000000, 1727.000000, 2293.000000, 5000.000000, 7333.000000, 6069.328066, 295.100330, 6003.000000, 6447.000000, 6779.000000, 7335.000000, 59999696.000000, 1379455.000000, 997345965.000000, 22991.033155, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 59.000000, 24512.000000, 907.458368, 409.802561, 887.000000, 1462.000000, 1744.000000, 5887.000000, 4700.000000, 7333.000000, 5794.235543, 281.481972, 5803.000000, 6111.000000, 6555.000000, 7335.000000, 59999354.000000, 1319474.000000, 953979702.000000, 21991.470108, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 61.000000, 3422.000000, 890.160834, 403.319579, 880.000000, 1438.000000, 1697.000000, 2683.000000, 4545.000000, 6666.000000, 5521.701384, 253.794467, 5503.000000, 5803.000000, 6223.000000, 6667.000000, 59999457.000000, 1259500.000000, 910618500.000000, 20991.856643, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 59.000000, 2910.000000, 888.770135, 411.091428, 878.000000, 1455.000000, 1696.000000, 2307.000000, 4000.000000, 6444.000000, 5284.661320, 236.162732, 5303.000000, 5555.000000, 5891.000000, 6447.000000, 59999715.000000, 1199527.000000, 867258021.000000, 19992.211630, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 57.000000, 10256.000000, 879.453331, 386.470369, 875.000000, 1404.000000, 1664.000000, 6431.000000, 3818.000000, 6444.000000, 4962.390105, 274.577889, 5003.000000, 5335.000000, 5555.000000, 6447.000000, 59999640.000000, 1134612.000000, 820324476.000000, 18910.313462, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 59.000000, 2812.000000, 901.849429, 411.992275, 904.000000, 1442.000000, 1802.000000, 2235.000000, 3900.000000, 5777.000000, 4715.554795, 225.311013, 4703.000000, 5003.000000, 5335.000000, 5779.000000, 59999494.000000, 1079577.000000, 780534171.000000, 17993.101742, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 59.000000, 81280.000000, 952.690366, 603.516717, 949.000000, 1500.000000, 1874.000000, 72447.000000, 3000.000000, 9300.000000, 4435.466140, 235.876927, 4403.000000, 4703.000000, 5111.000000, 9303.000000, 59999453.000000, 1019599.000000, 737170077.000000, 16993.471590, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 56.000000, 3374.000000, 916.645121, 415.175739, 889.000000, 1497.000000, 1813.000000, 2617.000000, 3181.000000, 5333.000000, 4164.105345, 246.194154, 4103.000000, 4447.000000, 4703.000000, 5335.000000, 59999654.000000, 959622.000000, 693806706.000000, 15993.792231, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 2348.000000, 917.308570, 393.698123, 901.000000, 1471.000000, 1773.000000, 2225.000000, 3000.000000, 5333.000000, 3978.237515, 358.407570, 4001.000000, 4447.000000, 4503.000000, 5335.000000, 60000256.000000, 888178.000000, 642152694.000000, 14802.903508, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 59.000000, 2262.000000, 942.539019, 395.348174, 936.000000, 1474.000000, 1798.000000, 2201.000000, 2818.000000, 4444.000000, 3634.140864, 289.205956, 3601.000000, 4001.000000, 4447.000000, 4447.000000, 59999465.000000, 836249.000000, 604608027.000000, 13937.607610, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 73984.000000, 945.177038, 839.378961, 926.000000, 1490.000000, 1829.000000, 71807.000000, 2111.000000, 11000.000000, 3353.762041, 190.561742, 3301.000000, 3555.000000, 3777.000000, 11007.000000, 59999526.000000, 779699.000000, 563722377.000000, 12995.085995, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 62.000000, 2996.000000, 948.117907, 421.183227, 943.000000, 1506.000000, 1895.000000, 2223.000000, 2500.000000, 3888.000000, 3145.600201, 172.353143, 3101.000000, 3333.000000, 3501.000000, 3889.000000, 59999345.000000, 719721.000000, 520358283.000000, 11995.480951, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 61.000000, 2290.000000, 976.548770, 430.447751, 969.000000, 1571.000000, 1894.000000, 2231.000000, 2200.000000, 3555.000000, 2862.361245, 164.827450, 2889.000000, 3111.000000, 3223.000000, 3555.000000, 59999630.000000, 659743.000000, 476994189.000000, 10995.784474, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 18448.000000, 953.124366, 408.446929, 964.000000, 1514.000000, 1878.000000, 10487.000000, 1818.000000, 3333.000000, 2597.749912, 278.387680, 2601.000000, 3001.000000, 3333.000000, 3333.000000, 59999397.000000, 597175.000000, 431757525.000000, 9953.016694, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 26352.000000, 932.802710, 465.081586, 933.000000, 1510.000000, 1961.000000, 21855.000000, 1555.000000, 3666.000000, 2371.528548, 161.461146, 2333.000000, 2555.000000, 2777.000000, 3667.000000, 59999571.000000, 539800.000000, 390275400.000000, 8996.730993, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 56.000000, 2454.000000, 915.433579, 411.470240, 898.000000, 1474.000000, 1770.000000, 2319.000000, 1111.000000, 2900.000000, 2071.088243, 183.526439, 2000.000000, 2223.000000, 2701.000000, 2901.000000, 60002155.000000, 479826.000000, 346914198.000000, 7996.812781, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 57.000000, 2304.000000, 804.496612, 394.448799, 797.000000, 1295.000000, 1852.000000, 2275.000000, 1300.000000, 2333.000000, 1860.442621, 132.965939, 1888.000000, 2000.000000, 2223.000000, 2333.000000, 59999474.000000, 419847.000000, 303549381.000000, 6997.511345, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 59.000000, 2294.000000, 816.547803, 390.448200, 772.000000, 1316.000000, 1873.000000, 2223.000000, 909.000000, 2222.000000, 1604.369048, 260.160009, 1600.000000, 2000.000000, 2223.000000, 2223.000000, 60000952.000000, 358406.000000, 259127538.000000, 5973.338556, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 56.000000, 2208.000000, 796.368165, 353.183363, 810.000000, 1261.000000, 1475.000000, 2185.000000, 1000.000000, 1666.000000, 1343.540712, 112.891512, 1333.000000, 1444.000000, 1555.000000, 1666.000000, 60000423.000000, 299899.000000, 216826977.000000, 4998.281429, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 58.000000, 2290.000000, 923.256652, 477.988662, 847.000000, 1643.000000, 1966.000000, 2249.000000, 555.000000, 1666.000000, 1058.755744, 119.466187, 1100.000000, 1111.000000, 1500.000000, 1666.000000, 60000979.000000, 239926.000000, 173466498.000000, 3998.701421, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 55.000000, 2308.000000, 895.282140, 451.659374, 890.000000, 1533.000000, 1947.000000, 2215.000000, 555.000000, 1000.000000, 786.862238, 88.802254, 800.000000, 900.000000, 1000.000000, 1000.000000, 60000309.000000, 179947.000000, 130101681.000000, 2999.101221, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 60.000000, 2146.000000, 885.005285, 380.441677, 850.000000, 1411.000000, 1709.000000, 2141.000000, 200.000000, 888.000000, 535.280243, 120.098109, 555.000000, 666.000000, 800.000000, 888.000000, 60001963.000000, 119974.000000, 86741202.000000, 1999.501250, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1, 4, 40, 61.000000, 2470.000000, 953.321915, 456.195966, 947.000000, 1552.000000, 2191.000000, 2471.000000, 0.000000, 1111.000000, 270.596918, 239.115063, 222.000000, 444.000000, 1111.000000, 1111.000000, 60022455.000000, 59741.000000, 43192743.000000, 995.310838, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
